term,business,entertainment,politics,df,idf,TFIDF_business,TFIDF_entertainment,TFIDF_politics
almost,30,38,55,3,0.0,0.0,0.0,0.0
main,30,36,92,3,0.0,0.0,0.0,0.0
cultur,30,31,6,3,0.0,0.0,0.0,0.0
global,30,28,98,3,0.0,0.0,0.0,0.0
green,30,26,6,3,0.0,0.0,0.0,0.0
voic,30,22,13,3,0.0,0.0,0.0,0.0
air,30,7,70,3,0.0,0.0,0.0,0.0
alongsid,30,5,4,3,0.0,0.0,0.0,0.0
ferdinand,30,0,2,2,0.17609125905568124,5.282737771670437,0.0,0.3521825181113625
brown,29,387,36,3,0.0,0.0,0.0,0.0
howard,29,319,4,3,0.0,0.0,0.0,0.0
must,29,90,35,3,0.0,0.0,0.0,0.0
women,29,83,18,3,0.0,0.0,0.0,0.0
noth,29,59,15,3,0.0,0.0,0.0,0.0
tuesday,29,57,74,3,0.0,0.0,0.0,0.0
south,29,44,94,3,0.0,0.0,0.0,0.0
share,29,39,391,3,0.0,0.0,0.0,0.0
seem,29,37,31,3,0.0,0.0,0.0,0.0
written,29,34,3,3,0.0,0.0,0.0,0.0
franc,29,17,69,3,0.0,0.0,0.0,0.0
decemb,29,16,173,3,0.0,0.0,0.0,0.0
listen,29,15,5,3,0.0,0.0,0.0,0.0
materi,29,13,20,3,0.0,0.0,0.0,0.0
incred,29,5,3,3,0.0,0.0,0.0,0.0
girl,29,4,2,3,0.0,0.0,0.0,0.0
park,29,3,10,3,0.0,0.0,0.0,0.0
worldwid,29,2,22,3,0.0,0.0,0.0,0.0
berlin,29,2,1,3,0.0,0.0,0.0,0.0
osbourn,29,0,0,1,0.47712125471966244,13.83651638687021,0.0,0.0
imelda,29,0,0,1,0.47712125471966244,13.83651638687021,0.0,0.0
presley,29,0,0,1,0.47712125471966244,13.83651638687021,0.0,0.0
bill,28,168,46,3,0.0,0.0,0.0,0.0
case,28,145,107,3,0.0,0.0,0.0,0.0
fight,28,66,33,3,0.0,0.0,0.0,0.0
taken,28,63,47,3,0.0,0.0,0.0,0.0
chanc,28,54,17,3,0.0,0.0,0.0,0.0
lawyer,28,28,40,3,0.0,0.0,0.0,0.0
read,28,23,10,3,0.0,0.0,0.0,0.0
sell,28,17,85,3,0.0,0.0,0.0,0.0
red,28,12,12,3,0.0,0.0,0.0,0.0
summer,28,8,18,3,0.0,0.0,0.0,0.0
ring,28,6,2,3,0.0,0.0,0.0,0.0
kate,28,3,1,3,0.0,0.0,0.0,0.0
hilari,28,3,0,2,0.17609125905568124,4.930555253559074,0.5282737771670437,0.0
potter,28,0,1,2,0.17609125905568124,4.930555253559074,0.0,0.17609125905568124
owen,28,0,1,2,0.17609125905568124,4.930555253559074,0.0,0.17609125905568124
hiphop,28,0,0,1,0.47712125471966244,13.359395132150548,0.0,0.0
bn,27,109,774,3,0.0,0.0,0.0,0.0
rise,27,91,290,3,0.0,0.0,0.0,0.0
point,27,85,98,3,0.0,0.0,0.0,0.0
effect,27,83,64,3,0.0,0.0,0.0,0.0
trial,27,81,39,3,0.0,0.0,0.0,0.0
term,27,69,68,3,0.0,0.0,0.0,0.0
thursday,27,55,65,3,0.0,0.0,0.0,0.0
bring,27,51,46,3,0.0,0.0,0.0,0.0
although,27,48,74,3,0.0,0.0,0.0,0.0
fact,27,44,37,3,0.0,0.0,0.0,0.0
previou,27,31,78,3,0.0,0.0,0.0,0.0
septemb,27,31,64,3,0.0,0.0,0.0,0.0
fall,27,23,173,3,0.0,0.0,0.0,0.0
seven,27,22,14,3,0.0,0.0,0.0,0.0
bet,27,22,10,3,0.0,0.0,0.0,0.0
april,27,20,32,3,0.0,0.0,0.0,0.0
fine,27,17,29,3,0.0,0.0,0.0,0.0
juli,27,17,26,3,0.0,0.0,0.0,0.0
drug,27,16,56,3,0.0,0.0,0.0,0.0
church,27,14,2,3,0.0,0.0,0.0,0.0
eye,27,13,13,3,0.0,0.0,0.0,0.0
fellow,27,12,7,3,0.0,0.0,0.0,0.0
shortlist,27,12,0,2,0.17609125905568124,4.754463994503394,2.113095108668175,0.0
america,27,10,59,3,0.0,0.0,0.0,0.0
score,27,7,0,2,0.17609125905568124,4.754463994503394,1.2326388133897686,0.0
veteran,27,3,2,3,0.0,0.0,0.0,0.0
bond,27,2,28,3,0.0,0.0,0.0,0.0
fame,27,2,1,3,0.0,0.0,0.0,0.0
evan,27,2,1,3,0.0,0.0,0.0,0.0
genr,27,0,0,1,0.47712125471966244,12.882273877430885,0.0,0.0
screenplay,27,0,0,1,0.47712125471966244,12.882273877430885,0.0,0.0
campaign,26,283,35,3,0.0,0.0,0.0,0.0
pay,26,122,126,3,0.0,0.0,0.0,0.0
european,26,110,160,3,0.0,0.0,0.0,0.0
fail,26,100,46,3,0.0,0.0,0.0,0.0
offer,26,86,184,3,0.0,0.0,0.0,0.0
provid,26,75,76,3,0.0,0.0,0.0,0.0
europ,26,71,136,3,0.0,0.0,0.0,0.0
arrest,26,63,10,3,0.0,0.0,0.0,0.0
father,26,31,6,3,0.0,0.0,0.0,0.0
suffer,26,30,42,3,0.0,0.0,0.0,0.0
royal,26,30,6,3,0.0,0.0,0.0,0.0
enter,26,29,18,3,0.0,0.0,0.0,0.0
respect,26,29,14,3,0.0,0.0,0.0,0.0
miss,26,28,17,3,0.0,0.0,0.0,0.0
reveal,26,27,24,3,0.0,0.0,0.0,0.0
gave,26,27,17,3,0.0,0.0,0.0,0.0
georg,26,26,21,3,0.0,0.0,0.0,0.0
pair,26,21,7,3,0.0,0.0,0.0,0.0
drop,26,16,76,3,0.0,0.0,0.0,0.0
stephen,26,13,1,3,0.0,0.0,0.0,0.0
began,26,12,21,3,0.0,0.0,0.0,0.0
hugh,26,12,3,3,0.0,0.0,0.0,0.0
fell,26,10,103,3,0.0,0.0,0.0,0.0
wrote,26,9,4,3,0.0,0.0,0.0,0.0
chri,26,5,4,3,0.0,0.0,0.0,0.0
simpson,26,0,2,2,0.17609125905568124,4.578372735447712,0.0,0.3521825181113625
triumph,26,0,0,1,0.47712125471966244,12.405152622711224,0.0,0.0
clint,26,0,0,1,0.47712125471966244,12.405152622711224,0.0,0.0
rule,25,188,122,3,0.0,0.0,0.0,0.0
power,25,156,47,3,0.0,0.0,0.0,0.0
forc,25,95,93,3,0.0,0.0,0.0,0.0
view,25,90,33,3,0.0,0.0,0.0,0.0
today,25,88,28,3,0.0,0.0,0.0,0.0
agre,25,81,102,3,0.0,0.0,0.0,0.0
fear,25,79,55,3,0.0,0.0,0.0,0.0
posit,25,68,68,3,0.0,0.0,0.0,0.0
parent,25,64,31,3,0.0,0.0,0.0,0.0
alan,25,54,9,3,0.0,0.0,0.0,0.0
alleg,25,37,47,3,0.0,0.0,0.0,0.0
confirm,25,37,35,3,0.0,0.0,0.0,0.0
carri,25,37,23,3,0.0,0.0,0.0,0.0
kill,25,36,14,3,0.0,0.0,0.0,0.0
anyth,25,34,8,3,0.0,0.0,0.0,0.0
tsunami,25,27,31,3,0.0,0.0,0.0,0.0
peter,25,27,23,3,0.0,0.0,0.0,0.0
moment,25,25,7,3,0.0,0.0,0.0,0.0
attract,25,19,25,3,0.0,0.0,0.0,0.0
everyth,25,15,6,3,0.0,0.0,0.0,0.0
wife,25,15,2,3,0.0,0.0,0.0,0.0
japan,25,6,110,3,0.0,0.0,0.0,0.0
fourth,25,5,47,3,0.0,0.0,0.0,0.0
sky,25,5,4,3,0.0,0.0,0.0,0.0
pull,25,4,12,3,0.0,0.0,0.0,0.0
sister,25,4,5,3,0.0,0.0,0.0,0.0
tom,25,3,3,3,0.0,0.0,0.0,0.0
beauti,25,1,1,3,0.0,0.0,0.0,0.0
bookmak,25,1,0,2,0.17609125905568124,4.402281476392031,0.17609125905568124,0.0
remak,25,0,0,1,0.47712125471966244,11.928031367991561,0.0,0.0
alicia,25,0,0,1,0.47712125471966244,11.928031367991561,0.0,0.0
poll,24,105,16,3,0.0,0.0,0.0,0.0
secur,24,97,99,3,0.0,0.0,0.0,0.0
keep,24,61,60,3,0.0,0.0,0.0,0.0
full,24,60,34,3,0.0,0.0,0.0,0.0
tell,24,59,9,3,0.0,0.0,0.0,0.0
might,24,55,29,3,0.0,0.0,0.0,0.0
caus,24,52,33,3,0.0,0.0,0.0,0.0
hard,24,46,18,3,0.0,0.0,0.0,0.0
investig,24,45,55,3,0.0,0.0,0.0,0.0
cover,24,35,30,3,0.0,0.0,0.0,0.0
smith,24,27,17,3,0.0,0.0,0.0,0.0
happi,24,17,13,3,0.0,0.0,0.0,0.0
born,24,11,8,3,0.0,0.0,0.0,0.0
premier,24,11,6,3,0.0,0.0,0.0,0.0
jone,24,8,12,3,0.0,0.0,0.0,0.0
tribut,24,5,1,3,0.0,0.0,0.0,0.0
fun,24,3,2,3,0.0,0.0,0.0,0.0
sing,24,2,1,3,0.0,0.0,0.0,0.0
ross,24,1,2,3,0.0,0.0,0.0,0.0
hank,24,0,0,1,0.47712125471966244,11.450910113271899,0.0,0.0
guitarist,24,0,0,1,0.47712125471966244,11.450910113271899,0.0,0.0
usher,24,0,0,1,0.47712125471966244,11.450910113271899,0.0,0.0
bollywood,24,0,0,1,0.47712125471966244,11.450910113271899,0.0,0.0
parti,23,708,22,3,0.0,0.0,0.0,0.0
council,23,195,11,3,0.0,0.0,0.0,0.0
foreign,23,128,141,3,0.0,0.0,0.0,0.0
chief,23,101,237,3,0.0,0.0,0.0,0.0
develop,23,72,136,3,0.0,0.0,0.0,0.0
accept,23,72,34,3,0.0,0.0,0.0,0.0
decid,23,70,30,3,0.0,0.0,0.0,0.0
commit,23,68,32,3,0.0,0.0,0.0,0.0
rather,23,65,42,3,0.0,0.0,0.0,0.0
seek,23,39,48,3,0.0,0.0,0.0,0.0
word,23,32,7,3,0.0,0.0,0.0,0.0
buy,23,30,124,3,0.0,0.0,0.0,0.0
short,23,30,30,3,0.0,0.0,0.0,0.0
togeth,23,30,15,3,0.0,0.0,0.0,0.0
scienc,23,18,2,3,0.0,0.0,0.0,0.0
minut,23,17,19,3,0.0,0.0,0.0,0.0
enjoy,23,14,23,3,0.0,0.0,0.0,0.0
domin,23,14,21,3,0.0,0.0,0.0,0.0
commerci,23,13,20,3,0.0,0.0,0.0,0.0
languag,23,13,1,3,0.0,0.0,0.0,0.0
india,23,9,151,3,0.0,0.0,0.0,0.0
odd,23,9,5,3,0.0,0.0,0.0,0.0
guy,23,9,3,3,0.0,0.0,0.0,0.0
bowl,23,9,0,2,0.17609125905568124,4.050098958280668,1.5848213315011312,0.0
spot,23,8,3,3,0.0,0.0,0.0,0.0
crowd,23,8,3,3,0.0,0.0,0.0,0.0
dark,23,4,0,2,0.17609125905568124,4.050098958280668,0.704365036222725,0.0
evict,23,3,0,2,0.17609125905568124,4.050098958280668,0.5282737771670437,0.0
inspir,23,2,0,2,0.17609125905568124,4.050098958280668,0.3521825181113625,0.0
season,23,1,26,3,0.0,0.0,0.0,0.0
clive,23,1,0,2,0.17609125905568124,4.050098958280668,0.17609125905568124,0.0
law,22,262,82,3,0.0,0.0,0.0,0.0
cost,22,105,217,3,0.0,0.0,0.0,0.0
talk,22,102,93,3,0.0,0.0,0.0,0.0
abl,22,69,32,3,0.0,0.0,0.0,0.0
refus,22,61,15,3,0.0,0.0,0.0,0.0
reason,22,58,31,3,0.0,0.0,0.0,0.0
challeng,22,58,26,3,0.0,0.0,0.0,0.0
let,22,56,17,3,0.0,0.0,0.0,0.0
hour,22,52,23,3,0.0,0.0,0.0,0.0
review,22,44,37,3,0.0,0.0,0.0,0.0
replac,22,41,23,3,0.0,0.0,0.0,0.0
break,22,30,20,3,0.0,0.0,0.0,0.0
heart,22,27,17,3,0.0,0.0,0.0,0.0
experi,22,25,7,3,0.0,0.0,0.0,0.0
editor,22,18,3,3,0.0,0.0,0.0,0.0
credit,22,17,67,3,0.0,0.0,0.0,0.0
deserv,22,9,3,3,0.0,0.0,0.0,0.0
daughter,22,7,2,3,0.0,0.0,0.0,0.0
bob,22,7,1,3,0.0,0.0,0.0,0.0
car,22,6,125,3,0.0,0.0,0.0,0.0
diari,22,4,0,2,0.17609125905568124,3.874007699224987,0.704365036222725,0.0
hero,22,1,0,2,0.17609125905568124,3.874007699224987,0.17609125905568124,0.0
da,22,0,8,2,0.17609125905568124,3.874007699224987,0.0,1.40873007244545
neverland,22,0,0,1,0.47712125471966244,10.496667603832574,0.0,0.0
costar,22,0,0,1,0.47712125471966244,10.496667603832574,0.0,0.0
bestsel,22,0,0,1,0.47712125471966244,10.496667603832574,0.0,0.0
sundanc,22,0,0,1,0.47712125471966244,10.496667603832574,0.0,0.0
focker,22,0,0,1,0.47712125471966244,10.496667603832574,0.0,0.0
allow,21,157,76,3,0.0,0.0,0.0,0.0
stand,21,104,20,3,0.0,0.0,0.0,0.0
promis,21,99,34,3,0.0,0.0,0.0,0.0
order,21,95,86,3,0.0,0.0,0.0,0.0
offici,21,86,97,3,0.0,0.0,0.0,0.0
futur,21,86,93,3,0.0,0.0,0.0,0.0
possibl,21,76,66,3,0.0,0.0,0.0,0.0
appeal,21,68,16,3,0.0,0.0,0.0,0.0
result,21,66,111,3,0.0,0.0,0.0,0.0
ahead,21,63,65,3,0.0,0.0,0.0,0.0
centr,21,48,59,3,0.0,0.0,0.0,0.0
child,21,48,9,3,0.0,0.0,0.0,0.0
associ,21,47,53,3,0.0,0.0,0.0,0.0
interview,21,43,9,3,0.0,0.0,0.0,0.0
met,21,42,23,3,0.0,0.0,0.0,0.0
everyon,21,39,8,3,0.0,0.0,0.0,0.0
princ,21,35,7,3,0.0,0.0,0.0,0.0
recognis,21,30,10,3,0.0,0.0,0.0,0.0
gain,21,29,66,3,0.0,0.0,0.0,0.0
whole,21,29,28,3,0.0,0.0,0.0,0.0
gone,21,26,15,3,0.0,0.0,0.0,0.0
true,21,22,13,3,0.0,0.0,0.0,0.0
half,21,21,66,3,0.0,0.0,0.0,0.0
bad,21,21,24,3,0.0,0.0,0.0,0.0
along,21,21,11,3,0.0,0.0,0.0,0.0
taylor,21,19,5,3,0.0,0.0,0.0,0.0
mother,21,14,1,3,0.0,0.0,0.0,0.0
rose,21,11,131,3,0.0,0.0,0.0,0.0
wilson,21,9,4,3,0.0,0.0,0.0,0.0
greatest,21,9,2,3,0.0,0.0,0.0,0.0
portray,21,5,3,3,0.0,0.0,0.0,0.0
soap,21,3,1,3,0.0,0.0,0.0,0.0
van,21,2,9,3,0.0,0.0,0.0,0.0
auction,21,1,56,3,0.0,0.0,0.0,0.0
kean,21,0,0,1,0.47712125471966244,10.019546349112911,0.0,0.0
winslet,21,0,0,1,0.47712125471966244,10.019546349112911,0.0,0.0
deni,20,101,40,3,0.0,0.0,0.0,0.0
hold,20,71,95,3,0.0,0.0,0.0,0.0
publish,20,64,23,3,0.0,0.0,0.0,0.0
individu,20,57,10,3,0.0,0.0,0.0,0.0
africa,20,51,36,3,0.0,0.0,0.0,0.0
predict,20,42,53,3,0.0,0.0,0.0,0.0
spent,20,40,24,3,0.0,0.0,0.0,0.0
wide,20,37,26,3,0.0,0.0,0.0,0.0
sever,20,29,53,3,0.0,0.0,0.0,0.0
race,20,23,7,3,0.0,0.0,0.0,0.0
victim,20,21,19,3,0.0,0.0,0.0,0.0
front,20,20,10,3,0.0,0.0,0.0,0.0
team,20,19,25,3,0.0,0.0,0.0,0.0
natur,20,18,32,3,0.0,0.0,0.0,0.0
refer,20,18,6,3,0.0,0.0,0.0,0.0
chosen,20,15,7,3,0.0,0.0,0.0,0.0
simon,20,14,5,3,0.0,0.0,0.0,0.0
teenag,20,14,5,3,0.0,0.0,0.0,0.0
squar,20,14,2,3,0.0,0.0,0.0,0.0
panel,20,13,18,3,0.0,0.0,0.0,0.0
realis,20,13,2,3,0.0,0.0,0.0,0.0
estim,20,10,77,3,0.0,0.0,0.0,0.0
tim,20,10,10,3,0.0,0.0,0.0,0.0
roll,20,9,3,3,0.0,0.0,0.0,0.0
glasgow,20,7,1,3,0.0,0.0,0.0,0.0
anniversari,20,7,0,2,0.17609125905568124,3.5218251811136247,1.2326388133897686,0.0
famou,20,5,7,3,0.0,0.0,0.0,0.0
irish,20,2,21,3,0.0,0.0,0.0,0.0
excit,20,2,5,3,0.0,0.0,0.0,0.0
tale,20,1,1,3,0.0,0.0,0.0,0.0
thriller,20,1,0,2,0.17609125905568124,3.5218251811136247,0.17609125905568124,0.0
johnni,20,0,0,1,0.47712125471966244,9.542425094393248,0.0,0.0
blanchett,20,0,0,1,0.47712125471966244,9.542425094393248,0.0,0.0
biopic,20,0,0,1,0.47712125471966244,9.542425094393248,0.0,0.0
comedian,20,0,0,1,0.47712125471966244,9.542425094393248,0.0,0.0
cd,20,0,0,1,0.47712125471966244,9.542425094393248,0.0,0.0
lord,19,360,8,3,0.0,0.0,0.0,0.0
cut,19,175,205,3,0.0,0.0,0.0,0.0
ensur,19,82,22,3,0.0,0.0,0.0,0.0
attempt,19,59,39,3,0.0,0.0,0.0,0.0
consid,19,53,59,3,0.0,0.0,0.0,0.0
repres,19,52,34,3,0.0,0.0,0.0,0.0
trade,19,50,255,3,0.0,0.0,0.0,0.0
instead,19,44,32,3,0.0,0.0,0.0,0.0
cours,19,42,15,3,0.0,0.0,0.0,0.0
small,19,35,31,3,0.0,0.0,0.0,0.0
actual,19,34,10,3,0.0,0.0,0.0,0.0
express,19,28,25,3,0.0,0.0,0.0,0.0
meanwhil,19,25,52,3,0.0,0.0,0.0,0.0
contribut,19,24,30,3,0.0,0.0,0.0,0.0
annual,19,23,107,3,0.0,0.0,0.0,0.0
octob,19,23,72,3,0.0,0.0,0.0,0.0
prais,19,23,4,3,0.0,0.0,0.0,0.0
tradit,19,21,12,3,0.0,0.0,0.0,0.0
influenc,19,19,9,3,0.0,0.0,0.0,0.0
christian,19,15,9,3,0.0,0.0,0.0,0.0
sex,19,13,2,3,0.0,0.0,0.0,0.0
closer,19,9,12,3,0.0,0.0,0.0,0.0
cancel,19,8,21,3,0.0,0.0,0.0,0.0
alon,19,8,15,3,0.0,0.0,0.0,0.0
creativ,19,7,0,2,0.17609125905568124,3.3457339220579434,1.2326388133897686,0.0
brian,19,3,5,3,0.0,0.0,0.0,0.0
varieti,19,2,2,3,0.0,0.0,0.0,0.0
compos,19,2,0,2,0.17609125905568124,3.3457339220579434,0.3521825181113625,0.0
tune,19,1,1,3,0.0,0.0,0.0,0.0
reev,19,1,0,2,0.17609125905568124,3.3457339220579434,0.17609125905568124,0.0
hot,19,0,2,2,0.17609125905568124,3.3457339220579434,0.0,0.3521825181113625
peel,19,0,1,2,0.17609125905568124,3.3457339220579434,0.0,0.17609125905568124
lyric,19,0,0,1,0.47712125471966244,9.065303839673586,0.0,0.0
spiderman,19,0,0,1,0.47712125471966244,9.065303839673586,0.0,0.0
cate,19,0,0,1,0.47712125471966244,9.065303839673586,0.0,0.0
gervai,19,0,0,1,0.47712125471966244,9.065303839673586,0.0,0.0
bene,19,0,0,1,0.47712125471966244,9.065303839673586,0.0,0.0
niro,19,0,0,1,0.47712125471966244,9.065303839673586,0.0,0.0
csi,19,0,0,1,0.47712125471966244,9.065303839673586,0.0,0.0
question,18,131,38,3,0.0,0.0,0.0,0.0
inform,18,79,37,3,0.0,0.0,0.0,0.0
commiss,18,77,81,3,0.0,0.0,0.0,0.0
scottish,18,75,5,3,0.0,0.0,0.0,0.0
crime,18,67,6,3,0.0,0.0,0.0,0.0
prison,18,65,9,3,0.0,0.0,0.0,0.0
newspap,18,58,47,3,0.0,0.0,0.0,0.0
free,18,55,22,3,0.0,0.0,0.0,0.0
sure,18,51,10,3,0.0,0.0,0.0,0.0
unit,18,49,203,3,0.0,0.0,0.0,0.0
cash,18,31,59,3,0.0,0.0,0.0,0.0
effort,18,31,55,3,0.0,0.0,0.0,0.0
north,18,31,35,3,0.0,0.0,0.0,0.0
toward,18,25,24,3,0.0,0.0,0.0,0.0
reflect,18,24,28,3,0.0,0.0,0.0,0.0
door,18,24,5,3,0.0,0.0,0.0,0.0
grow,18,23,87,3,0.0,0.0,0.0,0.0
white,18,22,7,3,0.0,0.0,0.0,0.0
admit,18,20,31,3,0.0,0.0,0.0,0.0
thousand,18,20,22,3,0.0,0.0,0.0,0.0
coupl,18,18,11,3,0.0,0.0,0.0,0.0
entri,18,17,12,3,0.0,0.0,0.0,0.0
pretti,18,15,15,3,0.0,0.0,0.0,0.0
fire,18,15,6,3,0.0,0.0,0.0,0.0
histor,18,14,7,3,0.0,0.0,0.0,0.0
walk,18,14,1,3,0.0,0.0,0.0,0.0
upon,18,7,0,2,0.17609125905568124,3.1696426630022625,1.2326388133897686,0.0
assault,18,3,5,3,0.0,0.0,0.0,0.0
horror,18,2,1,3,0.0,0.0,0.0,0.0
newcom,18,0,1,2,0.17609125905568124,3.1696426630022625,0.0,0.17609125905568124
stern,18,0,1,2,0.17609125905568124,3.1696426630022625,0.0,0.17609125905568124
dancer,18,0,1,2,0.17609125905568124,3.1696426630022625,0.0,0.17609125905568124
leonardo,18,0,0,1,0.47712125471966244,8.588182584953923,0.0,0.0
scissor,18,0,0,1,0.47712125471966244,8.588182584953923,0.0,0.0
epic,18,0,0,1,0.47712125471966244,8.588182584953923,0.0,0.0
depp,18,0,0,1,0.47712125471966244,8.588182584953923,0.0,0.0
mcfadden,18,0,0,1,0.47712125471966244,8.588182584953923,0.0,0.0
local,17,168,43,3,0.0,0.0,0.0,0.0
whether,17,112,59,3,0.0,0.0,0.0,0.0
men,17,100,7,3,0.0,0.0,0.0,0.0
accus,17,97,50,3,0.0,0.0,0.0,0.0
wrong,17,76,9,3,0.0,0.0,0.0,0.0
statement,17,70,94,3,0.0,0.0,0.0,0.0
enough,17,53,44,3,0.0,0.0,0.0,0.0
particularli,17,38,24,3,0.0,0.0,0.0,0.0
remov,17,33,13,3,0.0,0.0,0.0,0.0
row,17,32,18,3,0.0,0.0,0.0,0.0
anyon,17,27,3,3,0.0,0.0,0.0,0.0
relief,17,26,16,3,0.0,0.0,0.0,0.0
andrew,17,26,4,3,0.0,0.0,0.0,0.0
price,17,24,393,3,0.0,0.0,0.0,0.0
jail,17,22,24,3,0.0,0.0,0.0,0.0
lose,17,21,28,3,0.0,0.0,0.0,0.0
fli,17,18,17,3,0.0,0.0,0.0,0.0
centuri,17,17,8,3,0.0,0.0,0.0,0.0
doubl,17,16,24,3,0.0,0.0,0.0,0.0
room,17,16,7,3,0.0,0.0,0.0,0.0
partner,17,15,21,3,0.0,0.0,0.0,0.0
modern,17,13,9,3,0.0,0.0,0.0,0.0
bank,17,12,459,3,0.0,0.0,0.0,0.0
adam,17,9,6,3,0.0,0.0,0.0,0.0
male,17,9,1,3,0.0,0.0,0.0,0.0
light,17,8,25,3,0.0,0.0,0.0,0.0
indian,17,7,68,3,0.0,0.0,0.0,0.0
breakthrough,17,6,2,3,0.0,0.0,0.0,0.0
touch,17,4,10,3,0.0,0.0,0.0,0.0
amaz,17,4,1,3,0.0,0.0,0.0,0.0
blue,17,3,11,3,0.0,0.0,0.0,0.0
compil,17,2,5,3,0.0,0.0,0.0,0.0
physic,17,1,4,3,0.0,0.0,0.0,0.0
kevin,17,1,1,3,0.0,0.0,0.0,0.0
alexand,17,0,9,2,0.17609125905568124,2.993551403946581,0.0,1.5848213315011312
acclaim,17,0,0,1,0.47712125471966244,8.11106133023426,0.0,0.0
marvel,17,0,0,1,0.47712125471966244,8.11106133023426,0.0,0.0
arnold,17,0,0,1,0.47712125471966244,8.11106133023426,0.0,0.0
lineup,17,0,0,1,0.47712125471966244,8.11106133023426,0.0,0.0
moor,17,0,0,1,0.47712125471966244,8.11106133023426,0.0,0.0
eminem,17,0,0,1,0.47712125471966244,8.11106133023426,0.0,0.0
brando,17,0,0,1,0.47712125471966244,8.11106133023426,0.0,0.0
educ,16,121,14,3,0.0,0.0,0.0,0.0
iraq,16,117,47,3,0.0,0.0,0.0,0.0
england,16,89,44,3,0.0,0.0,0.0,0.0
within,16,64,42,3,0.0,0.0,0.0,0.0
opportun,16,54,30,3,0.0,0.0,0.0,0.0
boost,16,40,122,3,0.0,0.0,0.0,0.0
studi,16,39,20,3,0.0,0.0,0.0,0.0
disast,16,30,43,3,0.0,0.0,0.0,0.0
kelli,16,29,0,2,0.17609125905568124,2.8174601448909,5.1066465126147556,0.0
novemb,16,28,88,3,0.0,0.0,0.0,0.0
rest,16,27,23,3,0.0,0.0,0.0,0.0
germani,16,25,61,3,0.0,0.0,0.0,0.0
nine,16,25,15,3,0.0,0.0,0.0,0.0
board,16,22,80,3,0.0,0.0,0.0,0.0
rang,16,20,35,3,0.0,0.0,0.0,0.0
son,16,20,7,3,0.0,0.0,0.0,0.0
beyond,16,17,13,3,0.0,0.0,0.0,0.0
german,16,13,84,3,0.0,0.0,0.0,0.0
gmt,16,12,22,3,0.0,0.0,0.0,0.0
capit,16,11,57,3,0.0,0.0,0.0,0.0
st,16,10,7,3,0.0,0.0,0.0,0.0
wed,16,9,0,2,0.17609125905568124,2.8174601448909,1.5848213315011312,0.0
schedul,16,8,18,3,0.0,0.0,0.0,0.0
giant,16,5,95,3,0.0,0.0,0.0,0.0
dress,16,4,2,3,0.0,0.0,0.0,0.0
unfortun,16,4,1,3,0.0,0.0,0.0,0.0
outstand,16,3,3,3,0.0,0.0,0.0,0.0
carpet,16,3,0,2,0.17609125905568124,2.8174601448909,0.5282737771670437,0.0
costum,16,3,0,2,0.17609125905568124,2.8174601448909,0.5282737771670437,0.0
magic,16,2,1,3,0.0,0.0,0.0,0.0
museum,16,2,0,2,0.17609125905568124,2.8174601448909,0.3521825181113625,0.0
collabor,16,1,4,3,0.0,0.0,0.0,0.0
bruce,16,1,4,3,0.0,0.0,0.0,0.0
matt,16,1,1,3,0.0,0.0,0.0,0.0
legend,16,1,1,3,0.0,0.0,0.0,0.0
dan,16,1,0,2,0.17609125905568124,2.8174601448909,0.17609125905568124,0.0
joy,16,1,0,2,0.17609125905568124,2.8174601448909,0.17609125905568124,0.0
beatl,16,1,0,2,0.17609125905568124,2.8174601448909,0.17609125905568124,0.0
adventur,16,0,1,2,0.17609125905568124,2.8174601448909,0.0,0.17609125905568124
hendrix,16,0,1,2,0.17609125905568124,2.8174601448909,0.0,0.17609125905568124
grace,16,0,1,2,0.17609125905568124,2.8174601448909,0.0,0.17609125905568124
jayz,16,0,0,1,0.47712125471966244,7.633940075514599,0.0,0.0
duet,16,0,0,1,0.47712125471966244,7.633940075514599,0.0,0.0
creator,16,0,0,1,0.47712125471966244,7.633940075514599,0.0,0.0
jamelia,16,0,0,1,0.47712125471966244,7.633940075514599,0.0,0.0
bpi,16,0,0,1,0.47712125471966244,7.633940075514599,0.0,0.0
poppin,16,0,0,1,0.47712125471966244,7.633940075514599,0.0,0.0
tautou,16,0,0,1,0.47712125471966244,7.633940075514599,0.0,0.0
vinci,16,0,0,1,0.47712125471966244,7.633940075514599,0.0,0.0
abc,16,0,0,1,0.47712125471966244,7.633940075514599,0.0,0.0
orchestra,16,0,0,1,0.47712125471966244,7.633940075514599,0.0,0.0
viotti,16,0,0,1,0.47712125471966244,7.633940075514599,0.0,0.0
polit,15,255,58,3,0.0,0.0,0.0,0.0
voter,15,141,2,3,0.0,0.0,0.0,0.0
clear,15,109,38,3,0.0,0.0,0.0,0.0
save,15,76,53,3,0.0,0.0,0.0,0.0
student,15,65,1,3,0.0,0.0,0.0,0.0
visit,15,47,17,3,0.0,0.0,0.0,0.0
build,15,45,71,3,0.0,0.0,0.0,0.0
benefit,15,44,73,3,0.0,0.0,0.0,0.0
side,15,44,19,3,0.0,0.0,0.0,0.0
larg,15,42,60,3,0.0,0.0,0.0,0.0
standard,15,41,59,3,0.0,0.0,0.0,0.0
forward,15,40,21,3,0.0,0.0,0.0,0.0
either,15,39,24,3,0.0,0.0,0.0,0.0
